batch_time_avg,batch_time_cv_percent,batch_time_max,batch_time_max_min_ratio,batch_time_min,batches_per_second,epoch,l_cov,l_mean,l_sd,step,train_loss,train_vae_loss,val_loss
,,,,,,0,53.21751403808594,162.57545471191406,148.3877716064453,49,367.94610595703125,3.7653770446777344,
0.45231884717941284,72.9356918334961,2.519590139389038,11.342032432556152,0.22214627265930176,2.210829734802246,0,55.728050231933594,157.45152282714844,147.41891479492188,99,364.0239562988281,3.425452470779419,
,,,,,,1,56.454246520996094,172.75973510742188,146.2625732421875,149,377.7677307128906,2.2911550998687744,
0.3323698937892914,59.11870574951172,1.397221326828003,9.991579055786133,0.13983988761901855,3.0086960792541504,1,55.86699676513672,142.71182250976562,147.79371643066406,199,348.4991760253906,2.1266307830810547,
0.26603275537490845,23.727542877197266,0.4086456298828125,2.105186700820923,0.19411373138427734,3.7589356899261475,1,57.25431442260742,146.98712158203125,147.62393188476562,249,353.9404602050781,2.075094699859619,
,,,,,,2,56.009918212890625,137.206298828125,140.60098266601562,299,335.5132751464844,1.6960859298706055,
0.3342452943325043,49.0604133605957,0.7500417232513428,6.876125335693359,0.10907912254333496,2.991814613342285,2,52.448307037353516,127.57868957519531,140.7057647705078,349,322.334228515625,1.6014349460601807,
0.3041304349899292,29.51889991760254,0.6000380516052246,2.970616579055786,0.20199108123779297,3.288062810897827,2,53.180145263671875,139.518798828125,144.5235595703125,399,338.9814147949219,1.7589397430419922,
,,,,,,3,55.899024963378906,148.73187255859375,141.0134735107422,449,347.2051086425781,1.560741901397705,
0.34443873167037964,48.30998992919922,0.7540009021759033,6.076711654663086,0.12408041954040527,2.9032740592956543,3,54.08424377441406,128.04489135742188,141.1493377685547,499,324.7940673828125,1.515593409538269,
0.30146437883377075,42.10040283203125,1.0492029190063477,5.2998480796813965,0.1979684829711914,3.317141532897949,3,58.092681884765625,137.5348358154297,143.68043518066406,549,340.71923828125,1.4112999439239502,
,,,,,,4,56.39759063720703,133.25665283203125,140.81918334960938,599,331.8417053222656,1.3682842254638672,
0.32211607694625854,47.61854934692383,0.7765581607818604,6.390320777893066,0.12152099609375,3.10447096824646,4,56.71461486816406,133.56466674804688,141.91073608398438,649,333.44195556640625,1.25194251537323,
0.2928588390350342,27.091970443725586,0.48638916015625,2.445486545562744,0.19889259338378906,3.41461443901062,4,48.84777069091797,117.20198059082031,135.95339965820312,699,303.3180847167969,1.3149738311767578,
,,,,,,5,53.20133972167969,124.06474304199219,138.6507110595703,749,317.06719970703125,1.1504144668579102,
0.3088495433330536,43.894569396972656,0.7588300704956055,6.025622844696045,0.12593388557434082,3.2378225326538086,5,57.00669860839844,130.62901306152344,139.6700439453125,799,328.42193603515625,1.1161497831344604,
0.3234158456325531,34.03449630737305,0.653156042098999,3.2212769985198975,0.20276308059692383,3.091994285583496,5,44.05339050292969,111.73616027832031,133.0994110107422,849,290.1050109863281,1.2160381078720093,
,,,,,,6,56.697608947753906,137.5218505859375,140.78053283691406,899,336.0484313964844,1.048439383506775,
0.3314076066017151,47.43095779418945,0.9749348163604736,7.934333324432373,0.12287545204162598,3.01743221282959,6,55.92216110229492,126.1939697265625,144.85391235351562,949,328.0694885253906,1.0994541645050049,
0.2539921700954437,15.295230865478516,0.3487575054168701,1.7074085474014282,0.20426130294799805,3.937129259109497,6,54.8001823425293,136.7434539794922,139.7107696533203,999,332.4340515136719,1.179654836654663,
,,,,,,7,53.688541412353516,120.9271240234375,137.35826110839844,1049,313.10308837890625,1.1291558742523193,
0.3252333402633667,49.77397918701172,0.800044059753418,7.157283782958984,0.11178040504455566,3.0747156143188477,7,57.306434631347656,130.31800842285156,139.49850463867188,1099,327.9981689453125,0.8752022385597229,
0.2577972710132599,15.800849914550781,0.36297154426574707,1.8327685594558716,0.1980454921722412,3.8790171146392822,7,52.20083236694336,125.92286682128906,134.07855224609375,1149,313.1213073730469,0.9190823435783386,
,,,,,,8,55.904205322265625,131.6488494873047,145.06259155273438,1199,333.47491455078125,0.8592569828033447,
0.3445914089679718,43.10533142089844,0.7125773429870605,5.43459415435791,0.1311187744140625,2.9019875526428223,8,50.411590576171875,120.98811340332031,141.56683349609375,1249,313.9050598144531,0.9384950399398804,
0.28902027010917664,64.51045227050781,1.5278046131134033,7.785797119140625,0.1962296962738037,3.4599649906158447,8,55.140235900878906,124.4811019897461,142.70529174804688,1299,323.1839599609375,0.8573354482650757,
,,,,,,9,61.13544464111328,134.2784423828125,143.650146484375,1349,339.94561767578125,0.8815783262252808,
0.3313143253326416,49.68687057495117,0.7308063507080078,5.240344047546387,0.13945770263671875,3.018281936645508,9,56.37046813964844,135.05197143554688,141.91802978515625,1399,334.2127990722656,0.8723194599151611,
0.282601922750473,24.751022338867188,0.4553859233856201,2.3590803146362305,0.19303536415100098,3.538546562194824,9,52.85688781738281,114.53289794921875,137.15573120117188,1449,305.5561218261719,1.0106463432312012,
,,,,,,10,47.919944763183594,107.75006866455078,136.79843139648438,1499,293.23974609375,0.7713048458099365,
0.3462618887424469,48.192649841308594,0.7663788795471191,6.330002784729004,0.12107086181640625,2.8879876136779785,10,53.77863311767578,113.88800048828125,138.8503875732422,1549,307.3297119140625,0.8126789331436157,
0.28594574332237244,24.887771606445312,0.49500560760498047,2.4699630737304688,0.2004101276397705,3.497166872024536,10,52.51793670654297,121.83314514160156,138.80714416503906,1599,314.1547546386719,0.9965234398841858,
